id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,private_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
8992215,Thu Nov 30 2017 11:32:48 GMT+1000 (GMT+10),2017-11-30,2017-11-30 01:32:48 UTC,Brisbane,,601234,redlyfe,2017-11-30 01:35:22 UTC,2017-12-05 02:48:00 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8992215,https://static.inaturalist.org/photos/12118904/medium.jpg?1512005724,,"",,false,0,0,false,3,"University of Guam, Mangilao, GU, US",13.430501261,144.8005280862,65,,,,,,,false,,,,Pachodynerus erynnis,Red-marked Pachodynerus Mason Wasp,Insecta,338573
8992282,Thu Nov 30 2017 11:36:59 GMT+1000 (GMT+10),2017-11-30,2017-11-30 01:36:59 UTC,Brisbane,,601234,redlyfe,2017-11-30 01:37:53 UTC,2017-12-05 02:48:02 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8992282,https://static.inaturalist.org/photos/12118946/medium.jpg?1512005876,,"",,false,2,0,false,3,"University of Guam, Mangilao, GU, US",13.4305100786,144.8005406218,65,,,,,,,false,,,Shining Leaf Chafers,Rutelinae,Shining Leaf Chafers,Insecta,48857
8992305,Thu Nov 30 2017 11:39:19 GMT+1000 (GMT+10),2017-11-30,2017-11-30 01:39:19 UTC,Brisbane,,601234,redlyfe,2017-11-30 01:39:44 UTC,2017-12-25 00:09:15 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8992305,https://static.inaturalist.org/photos/12119103/medium.jpg?1512006342,,"",,false,2,0,false,3,"University of Guam, Mangilao, GU, US",13.4305061033,144.8005399259,65,,,,,,,false,,,Mantinae,Mantinae,,Insecta,570063
8992311,2017-11-30 11:09:56 AM GMT+10:00,2017-11-30,2017-11-30 01:09:56 UTC,Brisbane,,605961,michaeledquilane,2017-11-30 01:40:21 UTC,2017-12-05 01:43:12 UTC,casual,,https://www.inaturalist.org/observations/8992311,https://static.inaturalist.org/photos/12118995/medium.jpeg?1512006026,,"",,false,0,0,true,2,"Eba Road, Mangilao, Guam",13.4281948,144.792194,3000,,,,,,,false,,,Protaetia pryeri,Protaetia pryeri,,Insecta,338693
8992372,Thu Nov 30 2017 11:46:49 GMT+1000 (GMT+10),2017-11-30,2017-11-30 01:46:49 UTC,Brisbane,,601234,redlyfe,2017-11-30 01:48:21 UTC,2018-11-11 00:17:09 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8992372,https://static.inaturalist.org/photos/12119134/medium.jpg?1512006506,,"",,false,0,0,false,3,"University of Guam, Mangilao, GU, US",13.4305409108,144.8005503069,65,,,,,,,false,,,"Grasshoppers, Crickets, and Katydids",Oxya japonica,Japanese rice grasshopper,Insecta,363699
8992410,Thu Nov 30 2017 11:49:41 GMT+1000 (GMT+10),2017-11-30,2017-11-30 01:49:41 UTC,Brisbane,,601234,redlyfe,2017-11-30 01:52:41 UTC,2018-09-12 17:16:24 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8992410,https://static.inaturalist.org/photos/12119169/medium.jpg?1512006764,,"",,false,1,0,false,3,"University of Guam, Mangilao, GU, US",13.4305126288,144.8005424977,65,,,,,,,false,,,Coreidae,Coreidae,Leaf-footed Bugs,Insecta,51777
8992492,2017/10/10 11:20 AM +1000,2017-10-10,2017-10-10 01:20:00 UTC,Brisbane,,605954,gerardchargualaf,2017-11-30 01:58:17 UTC,2017-11-30 18:14:54 UTC,needs_id,,https://www.inaturalist.org/observations/8992492,https://static.inaturalist.org/photos/12119216/medium.jpg?1512007022,,"","Found near Guahan Court, Toto GU",false,2,0,false,,"Mongmong-Toto-Maite, Guam",13.4715875,144.7769108,1873,,,,,,,false,,,Dryophthoridae,Dryophthoridae,,Insecta,63710
8992500,2017/10/18 11:22 AM +1000,2017-10-18,2017-10-18 01:22:00 UTC,Brisbane,,605954,gerardchargualaf,2017-11-30 02:00:41 UTC,2018-09-12 17:59:21 UTC,research,,https://www.inaturalist.org/observations/8992500,https://static.inaturalist.org/photos/12119232/medium.jpeg?1512007148,,"","Found on the ceiling on a building outside in Tamuning, GU",false,2,0,false,,"Tamuning, Guam",13.5027167,144.8016402,5055,,,,,,,false,,,Sybra alternans,Sybra alternans,,Insecta,449912
8992505,Thu Nov 30 2017 12:00:56 GMT+1000 (GMT+10),2017-11-30,2017-11-30 02:00:56 UTC,Brisbane,,593397,donjoseph34,2017-11-30 02:02:10 UTC,2017-12-07 02:43:50 UTC,needs_id,,https://www.inaturalist.org/observations/8992505,https://static.inaturalist.org/photos/12119269/medium.jpg?1512007356,,"",,false,0,0,false,3,"University of Guam, Mangilao, GU, US",13.4305416667,144.8005533333,65,,,,,,,false,,,,Diacme,,Insecta,173922
8992508,2017/09/25 11:23 AM +1000,2017-09-25,2017-09-25 01:23:00 UTC,Brisbane,,605954,gerardchargualaf,2017-11-30 02:02:34 UTC,2017-12-01 12:55:45 UTC,needs_id,,https://www.inaturalist.org/observations/8992508,https://static.inaturalist.org/photos/12119247/medium.jpeg?1512007270,,"",Found on flowers near Dean's Circle in UOG,false,1,0,false,,"University Dr, Mangilao, 96923, Guam",13.4322112,144.8033219,209,,,,,,,false,,,Honey Bees,Apis,Honey Bees,Insecta,47220
8992515,2017/10/18 11:26 AM +1000,2017-10-18,2017-10-18 01:26:00 UTC,Brisbane,,605954,gerardchargualaf,2017-11-30 02:03:57 UTC,2017-11-30 11:38:46 UTC,research,,https://www.inaturalist.org/observations/8992515,https://static.inaturalist.org/photos/12119288/medium.jpeg?1512007402,,"","Found near Sam St. in Toto, GU",false,2,0,false,,"Mongmong-Toto-Maite, Guam",13.4715875,144.7769108,1873,,,,,,,false,,,Giant Asian Mantis,Hierodula patellifera,Giant Asian Mantis,Insecta,328037
8992538,2017/11/17 11:27 AM +1000,2017-11-17,2017-11-17 01:27:00 UTC,Brisbane,,605954,gerardchargualaf,2017-11-30 02:06:59 UTC,2018-02-18 15:44:49 UTC,needs_id,,https://www.inaturalist.org/observations/8992538,https://static.inaturalist.org/photos/12119348/medium.jpeg?1512007568,,"",Fly caught inside my house in Sam St. Toto GU,false,1,0,false,,"Mongmong-Toto-Maite, Guam",13.4715875,144.7769108,1873,,,,,,,false,,,Flies,Calyptratae,Calyptrate Flies,Insecta,342767
8992547,Thu Nov 30 2017 12:06:56 GMT+1000 (GMT+10),2017-11-30,2017-11-30 02:06:56 UTC,Brisbane,,593397,donjoseph34,2017-11-30 02:07:20 UTC,2017-12-07 02:43:42 UTC,research,,https://www.inaturalist.org/observations/8992547,https://static.inaturalist.org/photos/12119369/medium.jpg?1512007644,,"",,false,1,0,false,3,"University of Guam, Mangilao, GU, US",13.4304981519,144.8005293227,65,,,,,,,false,,,Protaetia pryeri,Protaetia pryeri,,Insecta,338693
8992613,2017/10/20 11:35 AM +1000,2017-10-20,2017-10-20 01:35:00 UTC,Brisbane,,605954,gerardchargualaf,2017-11-30 02:10:34 UTC,2019-01-31 15:55:29 UTC,needs_id,,https://www.inaturalist.org/observations/8992613,https://static.inaturalist.org/photos/12119392/medium.jpeg?1512007699,,"",Found near a papaya tree,false,2,0,false,,"Barrigada, Guam",13.4707657,144.8181305,4082,,,,,,,false,,,Cicadellini,Cicadellini,,Insecta,153379
8992631,2017/09/25 11:40 AM +1000,2017-09-25,2017-09-25 01:40:00 UTC,Brisbane,,605954,gerardchargualaf,2017-11-30 02:12:06 UTC,2018-02-18 15:44:32 UTC,needs_id,,https://www.inaturalist.org/observations/8992631,https://static.inaturalist.org/photos/12119441/medium.jpeg?1512007887,,"","Found on House 1 Eggplant in Dean's Circle, UOG",false,1,0,false,,"University Dr, Mangilao, 96923, Guam",13.4322112,144.8033219,209,,,,,,,false,,,Calyptrates,Calyptratae,Calyptrate Flies,Insecta,342767
8992740,Thu Nov 30 2017 12:25:40 GMT+1000 (GMT+10),2017-11-30,2017-11-30 02:25:40 UTC,Brisbane,,601234,redlyfe,2017-11-30 02:26:35 UTC,2018-10-02 08:45:08 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8992740,https://static.inaturalist.org/photos/12119689/medium.jpg?1512008797,,"","",false,0,0,false,3,"University of Guam, Mangilao, GU, US",13.4305091012,144.8006132461,65,,,,,,,false,,,coleoptera,Coleoptera,Beetles,Insecta,47208
8992747,Thu Nov 30 2017 12:27:12 GMT+1000 (GMT+10),2017-11-30,2017-11-30 02:27:12 UTC,Brisbane,,601234,redlyfe,2017-11-30 02:27:28 UTC,2017-12-05 02:48:01 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8992747,https://static.inaturalist.org/photos/12119701/medium.jpg?1512008850,,"",,false,0,0,false,3,"University of Guam, Mangilao, GU, US",13.4305220191,144.8005371822,30,,,,,,,false,,,,,,,
8992754,Thu Nov 30 2017 12:28:22 GMT+1000 (GMT+10),2017-11-30,2017-11-30 02:28:22 UTC,Brisbane,,601234,redlyfe,2017-11-30 02:28:37 UTC,2017-12-05 02:48:01 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8992754,https://static.inaturalist.org/photos/12119717/medium.jpg?1512008919,,"",,false,2,0,false,3,"University of Guam, Mangilao, GU, US",13.4305220191,144.8005371822,10,,,,,,,false,,,Coccinellini,Coccinellini,,Insecta,333796
8992932,2017/11/27 12:14 PM ChST,2017-11-27,2017-11-27 02:14:00 UTC,Guam,,593414,camillequichocho,2017-11-30 02:42:58 UTC,2018-02-16 20:10:49 UTC,needs_id,,https://www.inaturalist.org/observations/8992932,https://static.inaturalist.org/photos/12119803/medium.jpeg?1512009231,,"",Found on a hibiscus plant ,false,3,0,false,,"Tamuning, Guam",13.5356594264,144.802735471,8,,,,,,,false,,"",Acalyptrates,Acalyptratae,Acalyptrate Flies,Insecta,48088
8992933,Mon Nov 27 2017 16:04:00 GMT+1000 (GMT+10),2017-11-27,2017-11-27 06:04:00 UTC,Brisbane,,593414,camillequichocho,2017-11-30 02:42:58 UTC,2017-12-04 15:26:04 UTC,needs_id,,https://www.inaturalist.org/observations/8992933,https://static.inaturalist.org/photos/12119806/medium.jpeg?1512009239,,"",Found on a hibiscus plant outside Bayview Hotel in Tumon,false,1,0,false,,"1475 Pale San Vitores Rd, Yigo, GU, US",13.5165872991,144.8097529104,22,,,,,,,false,,"",Flea Beetles,Alticini,Flea Beetles,Insecta,155185
8992934,2017/11/27 12:14 PM ChST,2017-11-27,2017-11-27 02:14:00 UTC,Guam,,593414,camillequichocho,2017-11-30 02:42:58 UTC,2018-02-18 15:44:28 UTC,needs_id,,https://www.inaturalist.org/observations/8992934,https://static.inaturalist.org/photos/12119814/medium.jpeg?1512009250,,"",Found on a hibiscus plant. ,false,1,0,false,,"university of guam, Mangilao, GU, US",13.430472,144.803061,16,,,,,,,false,,"",Acalyptrates,Acalyptratae,Acalyptrate Flies,Insecta,48088
8992935,2017/11/27 12:14 PM ChST,2017-11-27,2017-11-27 02:14:00 UTC,Guam,,593414,camillequichocho,2017-11-30 02:42:59 UTC,2017-12-04 15:26:04 UTC,needs_id,,https://www.inaturalist.org/observations/8992935,https://static.inaturalist.org/photos/12119820/medium.jpeg?1512009260,,"",Found on a hibiscus plant ,false,0,1,false,,"96929, Yigo, GU, US",13.5350960901,144.8029759038,22,,,,,,,false,,"",Lady Beetles,Coccinellidae,Lady Beetles,Insecta,48486
8992940,2017/11/27 11:54 AM ChST,2017-11-27,2017-11-27 01:54:00 UTC,Guam,,593414,camillequichocho,2017-11-30 02:43:00 UTC,2017-12-03 09:44:07 UTC,needs_id,,https://www.inaturalist.org/observations/8992940,https://static.inaturalist.org/photos/12119861/medium.jpeg?1512009310,,"",Moth found at Paseo ,false,0,0,false,,"Pasco Loop, Santa Rita, GU, US",13.4783080043,144.7536421497,22,,,,,,,false,,manual,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta,47157
8992975,2017-12-02,2017-12-02,,UTC,,593379,georgeahollingsworth,2017-11-30 02:49:29 UTC,2018-09-15 14:50:57 UTC,needs_id,,https://www.inaturalist.org/observations/8992975,https://static.inaturalist.org/photos/12120133/medium.jpg?1512010171,,"","",false,1,0,false,2,"10, Mangilao, 96913, Guam",13.44003743,144.80010653,26,,,,,,,false,,,Aulacophora indica,Aulacophora indica,,Insecta,342313
8993344,Mon Nov 27 2017 20:45:40 GMT+1000 (GMT+10),2017-11-27,2017-11-27 10:45:40 UTC,Brisbane,,593414,camillequichocho,2017-11-30 03:23:46 UTC,2018-12-20 16:39:31 UTC,research,,https://www.inaturalist.org/observations/8993344,https://static.inaturalist.org/photos/12120687/medium.jpg?1512012233,,"","Found dead in garage on hood of a car, head already missing. ",false,1,0,false,3,"Delores St, Dededo, GU, US",13.5190430568,144.8350328183,22,,,,,,,false,,"",Common Fruit-Piercing Moth,Eudocima phalonia,Common Fruit-Piercing Moth,Insecta,211068
8993390,Mon Nov 27 2017 20:39:30 GMT+1000 (GMT+10),2017-11-27,2017-11-27 10:39:30 UTC,Brisbane,,593414,camillequichocho,2017-11-30 03:26:47 UTC,2017-12-04 04:33:26 UTC,research,,https://www.inaturalist.org/observations/8993390,https://static.inaturalist.org/photos/12120730/medium.jpg?1512012409,,"","",false,1,0,false,3,"Guam, 66010",13.5190643829,144.8350400084,23,,,,,,,false,,,Tropical House Cricket,Gryllodes sigillatus,Tropical House Cricket,Insecta,154340
8993427,2017-12-04,2017-12-04,,UTC,,593379,georgeahollingsworth,2017-11-30 03:31:39 UTC,2017-12-06 02:09:20 UTC,needs_id,,https://www.inaturalist.org/observations/8993427,https://static.inaturalist.org/photos/12120894/medium.jpg?1512012702,,"","",false,0,0,false,2,"30 32, Mangilao, Guam",13.4305674,144.8006302,21,,,,,,,false,,,Termites,Termitoidae,Termites,Insecta,118903
8993659,2017-11-29 12:04:19 PM GMT+10:00,2017-11-29,2017-11-29 02:04:19 UTC,Brisbane,,593379,georgeahollingsworth,2017-11-30 03:50:28 UTC,2017-12-05 01:38:09 UTC,needs_id,,https://www.inaturalist.org/observations/8993659,https://static.inaturalist.org/photos/12121275/medium.jpeg?1512013837,,"",,false,0,0,false,2,"30 32, Mangilao, Guam",13.4305685,144.8006294,20,,,,,,,false,,,Physomerus grossipes,Physomerus grossipes,,Insecta,347933
8993729,2017-11-29 12:13:02 PM GMT+10:00,2017-11-29,2017-11-29 02:13:02 UTC,Brisbane,,593379,georgeahollingsworth,2017-11-30 03:57:11 UTC,2018-11-03 05:25:17 UTC,needs_id,,https://www.inaturalist.org/observations/8993729,https://static.inaturalist.org/photos/12121365/medium.jpeg?1512014235,,"",,false,0,0,false,2,"30 32, Mangilao, Guam",13.4305687,144.8006296,20,,,,,,,false,,,Typical Blues,Polyommatini,Typical Blues,Insecta,125833
8993779,2017-11-29 12:12:50 PM GMT+10:00,2017-11-29,2017-11-29 02:12:50 UTC,Brisbane,,593379,georgeahollingsworth,2017-11-30 04:00:20 UTC,2017-12-05 01:38:12 UTC,needs_id,,https://www.inaturalist.org/observations/8993779,https://static.inaturalist.org/photos/12121448/medium.jpeg?1512014465,,"",,false,0,0,false,2,"30 32, Mangilao, Guam",13.4305691,144.8006302,20,,,,,,,false,,,Pyrausta insequalis,Pyrausta insequalis,Mottled Pyrausta Moth,Insecta,491839
8994325,2017-11-30,2017-11-30,,Guam,,7547,aubreymoore,2017-11-30 05:04:27 UTC,2018-10-02 20:09:17 UTC,research,CC-BY,https://www.inaturalist.org/observations/8994325,https://static.inaturalist.org/photos/12122444/medium.jpeg?1512018282,,"",,false,1,0,false,2,"Guam, 66010",13.4304831,144.8010617,21,,,,,,,false,gps,gps,Yam Hawk Moth,Theretra nessus,Yam Hawk Moth,Insecta,52004
8995363,2017/09/25 5:28 PM +1000,2017-09-25,2017-09-25 07:28:00 UTC,Brisbane,,600936,sorianojianna,2017-11-30 07:29:29 UTC,2018-11-11 00:17:34 UTC,needs_id,,https://www.inaturalist.org/observations/8995363,https://static.inaturalist.org/photos/12124281/medium.jpeg?1512026904,,"",Obtained from sweeping grass. ,false,0,0,false,,"University Dr, Mangilao, 96923, Guam",13.4322112,144.8033219,209,,,,,,,false,,,Beetles,Coelophora inaequalis,Variable ladybird,Insecta,333707
8995368,2017/10/09 2:07 PM UTC,2017-10-09,,UTC,,600936,sorianojianna,2017-11-30 07:31:31 UTC,2017-11-30 17:50:48 UTC,research,,https://www.inaturalist.org/observations/8995368,https://static.inaturalist.org/photos/12124299/medium.jpg?1512027010,,"","",false,2,0,false,,"Tamuning, Guam",13.4305361111,144.8005527778,,,,,,,,false,,,Asiatic Rhinoceros Beetle,Oryctes rhinoceros,Coconut Rhinoceros Beetle,Insecta,320058
8995369,2017/10/09 2:04 PM UTC,2017-10-09,,UTC,,600936,sorianojianna,2017-11-30 07:31:31 UTC,2018-04-08 10:36:10 UTC,research,,https://www.inaturalist.org/observations/8995369,https://static.inaturalist.org/photos/12124301/medium.jpg?1512027015,,"",,false,2,0,false,,"Mangilao, Guam",13.4305472222,144.8005666667,,,,,,,,false,,,Protaetia pryeri,Protaetia pryeri,,Insecta,338693
8995376,2017/09/08 4:01 AM UTC,2017-09-08,,UTC,,600936,sorianojianna,2017-11-30 07:33:50 UTC,2017-11-30 13:14:10 UTC,needs_id,,https://www.inaturalist.org/observations/8995376,https://static.inaturalist.org/photos/12124322/medium.jpg?1512027185,,"",Found on porch ( concrete) ,false,2,0,false,,"Tamuning, Guam",13.4305666667,144.8005833333,,,,,,,,false,,,Click Beetles,Elateridae,Click Beetles,Insecta,53248
8995381,2017/09/04 4:39 AM UTC,2017-09-04,,UTC,,600936,sorianojianna,2017-11-30 07:35:30 UTC,2018-09-12 17:57:22 UTC,needs_id,,https://www.inaturalist.org/observations/8995381,https://static.inaturalist.org/photos/12124335/medium.jpeg?1512027284,,"",Found on ceiling on terrace (Concrete) ,false,1,0,false,,"Tamuning, Guam",13.4305833333,144.8005361111,,,,,,,,false,,,Flat-faced Longhorns,Pterolophia bigibbera,,Insecta,707430
8995383,2017/11/03 7:35 AM UTC,2017-11-03,,UTC,,600936,sorianojianna,2017-11-30 07:36:43 UTC,2018-11-11 00:17:35 UTC,needs_id,,https://www.inaturalist.org/observations/8995383,https://static.inaturalist.org/photos/12124343/medium.jpeg?1512027354,,"",,false,0,0,false,,"University Dr, Mangilao, 96923, Guam",13.4322112,144.8033219,209,,,,,,,false,,,Beetles,Aulacophora,,Insecta,336925
8995425,2017/09/23 4:18 AM UTC,2017-09-23,,UTC,,600936,sorianojianna,2017-11-30 07:38:24 UTC,2017-11-30 08:15:00 UTC,needs_id,,https://www.inaturalist.org/observations/8995425,https://static.inaturalist.org/photos/12124355/medium.jpg?1512027470,,"",Found in Household kitchen. ,false,0,0,false,,"Mangilao, Guam",13.4305416667,144.8005527778,,,,,,,,false,,,Cockroaches and Termites,Blattodea,Cockroaches and Termites,Insecta,81769
8995428,2017/11/20 7:39 AM UTC,2017-11-20,,UTC,,600936,sorianojianna,2017-11-30 07:39:45 UTC,2018-10-15 14:31:07 UTC,needs_id,,https://www.inaturalist.org/observations/8995428,https://static.inaturalist.org/photos/12124362/medium.jpeg?1512027552,,"",Obtained from sweeping grass. ,false,1,0,false,,"University Dr, Mangilao, 96923, Guam",13.4322112,144.8033219,209,,,,,,,false,,,Leafhoppers,Cicadellidae,Typical Leafhoppers,Insecta,53237
8995441,2017/11/20 1:45 AM UTC,2017-11-20,,UTC,,600936,sorianojianna,2017-11-30 07:42:20 UTC,2017-11-30 08:15:01 UTC,needs_id,,https://www.inaturalist.org/observations/8995441,https://static.inaturalist.org/photos/12124388/medium.jpg?1512027700,,"","",false,0,0,false,,"Mangilao, Guam",13.4305222222,144.8006277778,,,,,,,,false,,,"Barklice, Booklice, and Parasitic Lice",Psocodea,"Barklice, Booklice, and Parasitic Lice",Insecta,83187
8995444,2017/11/11 3:14 AM UTC,2017-11-11,,UTC,,600936,sorianojianna,2017-11-30 07:44:51 UTC,2017-11-30 08:15:01 UTC,needs_id,,https://www.inaturalist.org/observations/8995444,https://static.inaturalist.org/photos/12124399/medium.jpg?1512027808,,"","",false,0,0,false,,"Mongmong-Toto-Maite, Guam",13.4715875,144.7769108,1873,,,,,,,false,,,Dragonflies and Damselflies,Odonata,Dragonflies and Damselflies,Insecta,47792
8995448,2017/09/04 4:13 AM UTC,2017-09-04,,UTC,,600936,sorianojianna,2017-11-30 07:49:02 UTC,2018-11-11 00:17:40 UTC,needs_id,,https://www.inaturalist.org/observations/8995448,https://static.inaturalist.org/photos/12124420/medium.jpg?1512028120,,"","",false,0,0,false,,"Mangilao, Guam",13.4305722222,144.8005666667,,,,,,,,false,,,"Grasshoppers, Crickets, and Katydids",Stenocatantops splendens,,Insecta,513971
8995450,2017/11/10 2:25 AM UTC,2017-11-10,,UTC,,600936,sorianojianna,2017-11-30 07:50:40 UTC,2018-02-18 15:44:22 UTC,needs_id,,https://www.inaturalist.org/observations/8995450,https://static.inaturalist.org/photos/12124427/medium.jpg?1512028209,,"",,false,1,0,false,,"Tamuning, Guam",13.5027167,144.8016402,5055,,,,,,,false,,,Crane Flies,Tipulomorpha,Crane Flies,Insecta,179916
8995455,2017/10/16 7:51 AM UTC,2017-10-16,,UTC,,600936,sorianojianna,2017-11-30 07:53:09 UTC,2018-02-18 15:44:18 UTC,needs_id,,https://www.inaturalist.org/observations/8995455,https://static.inaturalist.org/photos/12124440/medium.jpeg?1512028368,,"","",false,2,0,false,,"University Dr, Mangilao, 96923, Guam",13.4322112,144.8033219,209,,,,,,,false,,,Long-legged Flies,Dolichopodidae,Long-legged Flies,Insecta,68020
8995463,2017/11/17 7:54 AM UTC,2017-11-17,,UTC,,600936,sorianojianna,2017-11-30 07:55:35 UTC,2018-02-18 15:44:14 UTC,needs_id,,https://www.inaturalist.org/observations/8995463,https://static.inaturalist.org/photos/12124451/medium.jpeg?1512028490,,"",,false,1,0,false,,"University Dr, Mangilao, 96923, Guam",13.4322112,144.8033219,209,,,,,,,false,,,Calyptrates,Calyptratae,Calyptrate Flies,Insecta,342767
8995468,2017/11/03 7:55 AM UTC,2017-11-03,,UTC,,600936,sorianojianna,2017-11-30 07:56:34 UTC,2018-02-18 15:44:00 UTC,needs_id,,https://www.inaturalist.org/observations/8995468,https://static.inaturalist.org/photos/12124461/medium.jpeg?1512028568,,"",,false,1,0,false,,"University Dr, Mangilao, 96923, Guam",13.4322112,144.8033219,209,,,,,,,false,,,Calyptrates,Calyptratae,Calyptrate Flies,Insecta,342767
8995479,2017/08/21 4:16 AM UTC,2017-08-21,,UTC,,600936,sorianojianna,2017-11-30 07:58:26 UTC,2017-11-30 23:42:25 UTC,needs_id,,https://www.inaturalist.org/observations/8995479,https://static.inaturalist.org/photos/12124471/medium.jpg?1512028688,,"",,false,2,0,false,,"Mangilao, Guam",13.4305361111,144.8005527778,,,,,,,,false,,,Delta,Delta,,Insecta,118582
8995484,2017/11/30 11:35 AM UTC,2017-11-30,,UTC,,600936,sorianojianna,2017-11-30 07:59:20 UTC,2017-12-05 02:31:18 UTC,needs_id,,https://www.inaturalist.org/observations/8995484,https://static.inaturalist.org/photos/12124477/medium.jpg?1512028742,,"","",false,0,0,false,,"University Dr, Mangilao, 96923, Guam",13.4322112,144.8033219,209,,,,,,,false,,,"Ants, Bees, Wasps and Sawflies",Hymenoptera,"Ants, Bees, Wasps, and Sawflies",Insecta,47201
8995490,2017/10/13 1:33 AM UTC,2017-10-13,,UTC,,600936,sorianojianna,2017-11-30 07:59:57 UTC,2017-11-30 18:01:47 UTC,needs_id,,https://www.inaturalist.org/observations/8995490,https://static.inaturalist.org/photos/12124487/medium.jpg?1512028777,,"",,false,2,0,false,,"Tamuning, Guam",13.5027167,144.8016402,5055,,,,,,,false,,,Scoliid Wasps,Scoliidae,Scoliid Wasps,Insecta,51967
8995497,2017/10/02 8:01 AM UTC,2017-10-02,,UTC,,600936,sorianojianna,2017-11-30 08:02:04 UTC,2018-12-04 11:40:40 UTC,research,,https://www.inaturalist.org/observations/8995497,https://static.inaturalist.org/photos/12124507/medium.jpeg?1512028899,,"","",false,2,0,false,,"University Dr, Mangilao, 96923, Guam",13.4322112,144.8033219,209,,,,,,,false,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
8995503,2017/10/09 8:02 AM UTC,2017-10-09,,UTC,,600936,sorianojianna,2017-11-30 08:03:07 UTC,2018-12-04 11:40:31 UTC,research,,https://www.inaturalist.org/observations/8995503,https://static.inaturalist.org/photos/12124514/medium.jpeg?1512028956,,"",,false,2,0,false,,"University Dr, Mangilao, 96923, Guam",13.4322112,144.8033219,209,,,,,,,false,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
8995523,2017/11/06 8:05 AM UTC,2017-11-06,,UTC,,600936,sorianojianna,2017-11-30 08:07:11 UTC,2018-11-11 00:17:41 UTC,needs_id,,https://www.inaturalist.org/observations/8995523,https://static.inaturalist.org/photos/12124532/medium.jpeg?1512029132,,"",,false,0,0,false,,"University Dr, Mangilao, 96923, Guam",13.4322112,144.8033219,209,,,,,,,false,,,"Ants, Bees, Wasps, and Sawflies",Formicidae,Ants,Insecta,47336
8995532,2017/10/23 4:10 AM UTC,2017-10-23,,UTC,,600936,sorianojianna,2017-11-30 08:09:03 UTC,2018-12-18 23:34:46 UTC,research,,https://www.inaturalist.org/observations/8995532,https://static.inaturalist.org/photos/12124579/medium.jpg?1512029323,,"",,false,2,0,false,,"Mangilao, Guam",13.4305444444,144.8005527778,,,,,,,,false,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
8995534,2017/10/16 4:10 AM UTC,2017-10-16,,UTC,,600936,sorianojianna,2017-11-30 08:09:38 UTC,2018-11-03 05:20:33 UTC,needs_id,,https://www.inaturalist.org/observations/8995534,https://static.inaturalist.org/photos/12124584/medium.jpg?1512029362,,"",,false,1,0,false,,"Mangilao, Guam",13.4305555556,144.8006138889,,,,,,,,false,,,Blue-banded King Crow,Euploea eunice,Blue-banded King Crow Butterfly,Insecta,358893
8995535,2017/11/10 1:48 AM UTC,2017-11-10,,UTC,,600936,sorianojianna,2017-11-30 08:10:23 UTC,2018-11-03 05:19:35 UTC,needs_id,,https://www.inaturalist.org/observations/8995535,https://static.inaturalist.org/photos/12124586/medium.jpg?1512029398,,"",,false,1,0,false,,"Tamuning, Guam",13.5027167,144.8016402,5055,,,,,,,false,,,Sphinx Moths,Sphingidae,Sphinx Moths,Insecta,47213
8995538,2017/09/04 4:11 AM UTC,2017-09-04,,UTC,,600936,sorianojianna,2017-11-30 08:11:18 UTC,2017-11-30 08:15:06 UTC,needs_id,,https://www.inaturalist.org/observations/8995538,https://static.inaturalist.org/photos/12124590/medium.jpg?1512029455,,"",,false,0,0,false,,"Tamuning, Guam",13.5027167,144.8016402,5055,,,,,,,false,,,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta,47157
8995541,2017/09/18 4:15 AM UTC,2017-09-18,,UTC,,600936,sorianojianna,2017-11-30 08:11:45 UTC,2018-11-03 05:18:43 UTC,needs_id,,https://www.inaturalist.org/observations/8995541,https://static.inaturalist.org/photos/12124592/medium.jpg?1512029493,,"",,false,1,0,false,,"Mangilao, Guam",13.43055,144.8005666667,,,,,,,,false,,,Three-spotted Grass Yellow,Eurema blanda,Three-spotted Grass Yellow,Insecta,145641
